trace_id,attempt_id,global_round,global_timestamp,global_accuracy,global_loss,w3_mag,w4_normal,w4_brute,w4_scan,gateway_A_local_accuracy,gateway_A_local_loss,gateway_A_local_num_samples,gateway_A_local_timestamp,gateway_A_gateway_events,gateway_A_gateway_deserialize_avg_ms,gateway_A_gateway_deserialize_p95_ms,gateway_A_gateway_avg_payload_bytes,gateway_A_gateway_samples_seen,gateway_B_local_accuracy,gateway_B_local_loss,gateway_B_local_num_samples,gateway_B_local_timestamp,gateway_B_gateway_events,gateway_B_gateway_deserialize_avg_ms,gateway_B_gateway_deserialize_p95_ms,gateway_B_gateway_avg_payload_bytes,gateway_B_gateway_samples_seen,server_rpi_pc_events,server_rpi_pc_avg_ms,server_rpi_pc_p95_ms,server_rpi_pc_avg_payload_bytes,server_pc_rpi_events,server_pc_rpi_avg_ms,server_pc_rpi_p95_ms,server_pc_rpi_avg_payload_bytes
attempt:24:round:15,24,15,2026-04-19 14:53:18,0.916667,0.265742,0.291246,0.290094,0.53773,0.459408,0.8999999761581421,0.2314780801534652,30,2026-04-19 14:53:18,33.0,0.14024242424242422,0.2679999999999998,429.3030303030303,30.0,0.9333333373069764,0.3000061810016632,30,2026-04-19 14:53:19,33.0,0.157969696969697,0.3123999999999999,428.93939393939394,30.0,2.0,0.0,0.0,3635.0,1.0,0.139,0.139,3535.0
attempt:24:round:16,24,16,2026-04-19 14:54:08,0.933333,0.150242,0.291863,0.290392,0.540304,0.462907,0.9333333373069764,0.1620149612426757,30,2026-04-19 14:54:08,33.0,0.1434848484848485,0.27939999999999976,427.75757575757575,30.0,0.9333333373069764,0.138468712568283,30,2026-04-19 14:54:09,33.0,0.16121212121212122,0.2843999999999998,428.3333333333333,30.0,2.0,0.0,0.0,3643.0,1.0,0.237,0.237,3529.0
attempt:24:round:17,24,17,2026-04-19 14:54:58,0.9,0.251611,0.290863,0.288357,0.537454,0.462973,0.8666666746139526,0.2937044203281402,30,2026-04-19 14:54:58,33.0,0.13942424242424242,0.2937999999999998,429.27272727272725,30.0,0.9333333373069764,0.2095184475183487,30,2026-04-19 14:54:59,33.0,0.14612121212121215,0.29459999999999986,427.3030303030303,30.0,2.0,0.0,0.0,3637.0,1.0,0.214,0.214,3541.0
attempt:24:round:18,24,18,2026-04-19 14:55:48,0.866667,0.24055,0.290973,0.286312,0.540164,0.459671,0.8999999761581421,0.1409457623958587,30,2026-04-19 14:55:48,33.0,0.13033333333333336,0.2769999999999998,430.4848484848485,30.0,0.8333333134651184,0.3401537537574768,30,2026-04-19 14:55:48,33.0,0.15481818181818183,0.3089999999999999,430.1818181818182,30.0,2.0,0.0,0.0,3629.5,1.0,0.238,0.238,3547.0
attempt:24:round:19,24,19,2026-04-19 14:56:38,0.983333,0.120888,0.292515,0.283444,0.547137,0.462126,1.0,0.0631435811519622,30,2026-04-19 14:56:38,33.0,0.15406060606060606,0.3123999999999999,426.3636363636364,30.0,0.9666666388511658,0.1786330342292785,30,2026-04-19 14:56:39,33.0,0.15,0.2927999999999998,429.1515151515151,30.0,2.0,0.0,0.0,3630.0,1.0,0.189,0.189,3527.0
attempt:24:round:20,24,20,2026-04-19 14:57:28,0.933333,0.140267,0.292335,0.281311,0.547073,0.461916,0.9333333373069764,0.1463551968336105,30,2026-04-19 14:57:28,33.0,0.14951515151515155,0.27939999999999976,428.3333333333333,30.0,0.9333333373069764,0.134178802371025,30,2026-04-19 14:57:29,33.0,0.15487878787878787,0.2829999999999998,428.72727272727275,30.0,2.0,0.0,0.0,3652.0,1.0,0.137,0.137,3538.0
attempt:25:round:1,25,1,2026-04-19 15:00:42,0.75,1.084497,0.286758,0.29374,0.535008,0.403914,0.7333333492279053,0.975787341594696,30,2026-04-19 15:00:42,32.0,0.14390625,0.21095,333.75,30.0,0.7666666507720947,1.193205714225769,30,2026-04-19 15:00:41,35.0,0.12591428571428573,0.20989999999999995,314.0571428571429,33.0,2.0,0.0,0.0,3634.0,1.0,0.221,0.221,3532.0
attempt:25:round:2,25,2,2026-04-19 15:01:26,0.95,0.206875,0.287766,0.297325,0.540988,0.417531,0.9666666388511658,0.1730548739433288,30,2026-04-19 15:01:26,33.0,0.13833333333333334,0.36139999999999994,430.3333333333333,30.0,0.9333333373069764,0.2406945526599884,30,2026-04-19 15:01:25,30.0,0.15613333333333337,0.3081499999999996,460.7,27.0,2.0,0.0,0.0,3631.5,1.0,0.202,0.202,3528.0
attempt:25:round:3,25,3,2026-04-19 15:02:16,0.9,0.293747,0.288104,0.302496,0.549025,0.430663,1.0,0.0504861362278461,30,2026-04-19 15:02:16,33.0,0.14842424242424243,0.3409999999999998,430.1515151515151,30.0,0.800000011920929,0.5370087027549744,30,2026-04-19 15:02:15,33.0,0.15745454545454546,0.3059999999999998,428.1212121212121,30.0,2.0,0.0,0.0,3621.0,1.0,0.217,0.217,3537.0
attempt:25:round:4,25,4,2026-04-19 15:03:06,0.916667,0.274053,0.288233,0.304089,0.546728,0.437455,1.0,0.0209656991064548,30,2026-04-19 15:03:06,33.0,0.14421212121212124,0.3387999999999998,430.1212121212121,30.0,0.8333333134651184,0.5271407961845398,30,2026-04-19 15:03:05,33.0,0.15763636363636363,0.30359999999999976,429.8787878787879,30.0,2.0,0.0,0.0,3627.5,1.0,0.216,0.216,3545.0
attempt:25:round:5,25,5,2026-04-19 15:04:06,0.966667,0.096826,0.288942,0.303892,0.54302,0.445324,1.0,0.0183517280966043,30,2026-04-19 15:04:06,33.0,0.14681818181818185,0.3666,431.3939393939394,30.0,0.9333333373069764,0.1752997040748596,30,2026-04-19 15:04:04,33.0,0.15015151515151515,0.2997999999999998,431.45454545454544,30.0,2.0,0.0,0.0,3648.5,1.0,0.221,0.221,3533.0
attempt:25:round:6,25,6,2026-04-19 15:04:58,0.816667,0.643055,0.285789,0.297854,0.531784,0.440359,0.7666666507720947,0.7736600637435913,30,2026-04-19 15:04:56,35.0,0.1523142857142857,0.42639999999999995,408.7142857142857,32.0,0.8666666746139526,0.5124499201774597,30,2026-04-19 15:04:59,33.0,0.1533030303030303,0.30119999999999986,428.93939393939394,30.0,2.0,0.0,0.0,3646.0,1.0,0.213,0.213,3541.0
attempt:25:round:7,25,7,2026-04-19 15:05:49,0.833333,0.41382,0.283889,0.289231,0.520884,0.43624,0.800000011920929,0.4267142415046692,30,2026-04-19 15:05:46,33.0,0.18836363636363637,0.5631999999999988,428.45454545454544,30.0,0.8666666746139526,0.4009258151054382,30,2026-04-19 15:05:49,33.0,0.15248484848484847,0.3185999999999999,427.030303030303,30.0,2.0,0.0,0.0,3642.5,1.0,0.195,0.195,3541.0
attempt:25:round:8,25,8,2026-04-19 15:06:39,0.9,0.222458,0.283582,0.28574,0.523541,0.436373,0.800000011920929,0.3926900327205658,30,2026-04-19 15:06:36,33.0,0.14630303030303032,0.28339999999999976,428.1818181818182,30.0,1.0,0.0522254556417465,30,2026-04-19 15:06:39,33.0,0.15887878787878787,0.3021999999999997,429.09090909090907,30.0,2.0,0.0,0.0,3640.0,1.0,0.225,0.225,3534.0
attempt:25:round:9,25,9,2026-04-19 15:07:28,0.9,0.267256,0.284183,0.287229,0.527019,0.440889,0.8666666746139526,0.3813057541847229,30,2026-04-19 15:07:26,33.0,0.14842424242424243,0.2897999999999998,429.72727272727275,30.0,0.9333333373069764,0.1532062739133834,30,2026-04-19 15:07:29,33.0,0.1582121212121212,0.32059999999999983,427.4848484848485,30.0,2.0,0.0,0.0,3637.5,1.0,0.188,0.188,3547.0
attempt:25:round:10,25,10,2026-04-19 15:08:19,0.916667,0.236006,0.284632,0.288028,0.522898,0.445943,0.8666666746139526,0.3094301223754883,30,2026-04-19 15:08:16,33.0,0.14621212121212118,0.2869999999999998,430.030303030303,30.0,0.9666666388511658,0.1625823974609375,30,2026-04-19 15:08:19,33.0,0.16663636363636367,0.2989999999999998,430.09090909090907,30.0,2.0,0.0,0.0,3639.0,1.0,0.25,0.25,3547.0
attempt:25:round:11,25,11,2026-04-19 15:09:08,0.9,0.226532,0.28556,0.29099,0.524288,0.448841,0.9333333373069764,0.1828640252351761,30,2026-04-19 15:09:06,33.0,0.14551515151515154,0.2789999999999998,432.1212121212121,30.0,0.8666666746139526,0.2701997756958008,30,2026-04-19 15:09:09,33.0,0.16151515151515153,0.32079999999999986,427.8787878787879,30.0,2.0,0.0,0.0,3648.5,1.0,0.174,0.174,3536.0
attempt:25:round:12,25,12,2026-04-19 15:09:58,0.916667,0.201756,0.285924,0.291743,0.525959,0.451149,1.0,0.047096949070692,30,2026-04-19 15:09:56,33.0,0.12609090909090911,0.28039999999999976,430.57575757575756,30.0,0.8333333134651184,0.3564142882823944,30,2026-04-19 15:09:59,33.0,0.16524242424242425,0.34539999999999976,425.90909090909093,30.0,2.0,0.0,0.0,3635.5,1.0,0.22,0.22,3530.0
attempt:25:round:13,25,13,2026-04-19 15:10:48,0.916667,0.172466,0.286147,0.288711,0.527769,0.452179,0.9333333373069764,0.1436296105384826,30,2026-04-19 15:10:46,33.0,0.16718181818181818,0.39039999999999986,428.3030303030303,30.0,0.8999999761581421,0.201302021741867,30,2026-04-19 15:10:49,33.0,0.15184848484848484,0.3351999999999997,429.6060606060606,30.0,2.0,0.0,0.0,3656.5,1.0,0.221,0.221,3537.0
attempt:25:round:14,25,14,2026-04-19 15:11:39,0.983333,0.083719,0.286983,0.290886,0.529702,0.457431,0.9666666388511658,0.0815481692552566,30,2026-04-19 15:11:36,33.0,0.14193939393939395,0.30839999999999984,431.3333333333333,30.0,1.0,0.0858900547027587,30,2026-04-19 15:11:39,33.0,0.17136363636363638,0.30399999999999977,426.8181818181818,30.0,2.0,0.0,0.0,3640.0,1.0,0.175,0.175,3539.0
attempt:25:round:15,25,15,2026-04-19 15:12:28,0.966667,0.141113,0.28685,0.288862,0.530332,0.460599,0.9333333373069764,0.172523945569992,30,2026-04-19 15:12:26,33.0,0.1477272727272727,0.2877999999999998,430.7878787878788,30.0,1.0,0.1097019389271736,30,2026-04-19 15:12:28,33.0,0.15633333333333335,0.3221999999999999,429.90909090909093,30.0,2.0,0.0,0.0,3635.0,1.0,0.126,0.126,3550.0
attempt:25:round:16,25,16,2026-04-19 15:13:19,0.916667,0.177279,0.286838,0.289633,0.529973,0.463192,0.9333333373069764,0.1767325550317764,30,2026-04-19 15:13:16,33.0,0.14827272727272728,0.3027999999999998,430.27272727272725,30.0,0.8999999761581421,0.1778247505426406,30,2026-04-19 15:13:19,33.0,0.16409090909090912,0.32379999999999987,430.8181818181818,30.0,2.0,0.0,0.0,3644.5,1.0,0.158,0.158,3528.0
attempt:25:round:17,25,17,2026-04-19 15:14:08,0.966667,0.156582,0.287874,0.289224,0.53234,0.463886,0.9666666388511658,0.1431942135095596,30,2026-04-19 15:14:06,33.0,0.15100000000000002,0.2829999999999998,428.8181818181818,30.0,0.9666666388511658,0.1699703484773636,30,2026-04-19 15:14:08,33.0,0.15287878787878786,0.3313999999999998,429.6666666666667,30.0,2.0,0.0,0.0,3646.5,1.0,0.217,0.217,3543.0
attempt:25:round:18,25,18,2026-04-19 15:14:58,0.9,0.194628,0.286772,0.279916,0.530159,0.467567,0.8333333134651184,0.3169355988502502,30,2026-04-19 15:14:56,33.0,0.13806060606060605,0.3013999999999997,427.2121212121212,30.0,0.9666666388511658,0.0723202526569366,30,2026-04-19 15:14:59,33.0,0.15772727272727272,0.3753999999999999,428.42424242424244,30.0,2.0,0.0,0.0,3640.5,1.0,0.22,0.22,3529.0
attempt:25:round:19,25,19,2026-04-19 15:15:48,0.85,0.23734,0.286916,0.279259,0.530249,0.474566,0.8666666746139526,0.2461327910423278,30,2026-04-19 15:15:46,33.0,0.15509090909090908,0.3937999999999999,428.6666666666667,30.0,0.8333333134651184,0.2285472601652145,30,2026-04-19 15:15:48,33.0,0.14300000000000002,0.2885999999999998,429.75757575757575,30.0,2.0,0.0,0.0,3645.0,1.0,0.195,0.195,3545.0
attempt:25:round:20,25,20,2026-04-19 15:16:38,0.95,0.203323,0.287245,0.280779,0.530543,0.482858,0.9666666388511658,0.1502271443605423,30,2026-04-19 15:16:36,33.0,0.1539090909090909,0.3073999999999997,429.3939393939394,30.0,0.9333333373069764,0.2564185857772827,30,2026-04-19 15:16:39,33.0,0.15166666666666667,0.31179999999999974,428.030303030303,30.0,2.0,0.0,0.0,3640.0,1.0,0.196,0.196,3523.0
attempt:26:round:1,26,1,2026-04-19 15:19:45,0.733333,0.951632,0.288459,0.292121,0.540201,0.410865,0.7666666507720947,1.0310903787612915,30,2026-04-19 15:19:44,35.0,0.13214285714285715,0.22099999999999997,315.3142857142857,33.0,0.699999988079071,0.8721744418144226,30,2026-04-19 15:19:45,32.0,0.12906250000000002,0.20719999999999994,333.6875,30.0,2.0,0.0,0.0,3634.0,1.0,0.19,0.19,3530.0
attempt:26:round:2,26,2,2026-04-19 15:20:29,1.0,0.081936,0.290986,0.295332,0.55419,0.427934,1.0,0.0614828653633594,30,2026-04-19 15:20:28,30.0,0.13536666666666666,0.3067999999999996,461.76666666666665,27.0,1.0,0.1023884117603302,30,2026-04-19 15:20:29,34.0,0.13355882352941179,0.3225499999999998,420.2352941176471,31.0,2.0,0.0,0.0,3619.5,1.0,0.25,0.25,3542.0
attempt:26:round:3,26,3,2026-04-19 15:21:18,0.966667,0.132803,0.294222,0.302766,0.563042,0.437553,0.9666666388511658,0.070593275129795,30,2026-04-19 15:21:18,33.0,0.13630303030303031,0.2855999999999998,432.45454545454544,30.0,0.9666666388511658,0.1950124651193618,30,2026-04-19 15:21:19,32.0,0.1481875,0.30869999999999986,440.9375,29.0,2.0,0.0,0.0,3644.0,1.0,0.185,0.185,3544.0
attempt:26:round:4,26,4,2026-04-19 15:22:08,1.0,0.030354,0.295936,0.308704,0.568404,0.445789,1.0,0.0155278593301773,30,2026-04-19 15:22:08,33.0,0.12506060606060607,0.2939999999999998,431.5151515151515,30.0,1.0,0.0451804995536804,30,2026-04-19 15:22:08,34.0,0.12076470588235297,0.31014999999999976,421.8529411764706,31.0,2.0,0.0,0.0,3635.5,1.0,0.164,0.164,3540.0
attempt:26:round:5,26,5,2026-04-19 15:23:06,1.0,0.01632,0.297986,0.314193,0.573438,0.452459,1.0,0.0187551062554121,30,2026-04-19 15:23:06,33.0,0.1311212121212121,0.2961999999999998,429.54545454545456,30.0,1.0,0.0138847399502992,30,2026-04-19 15:23:04,33.0,0.156,0.2829999999999998,430.75757575757575,30.0,2.0,0.0,0.0,3631.5,1.0,0.235,0.235,3540.0
attempt:26:round:6,26,6,2026-04-19 15:23:58,0.916667,0.3034,0.296462,0.309053,0.576457,0.450126,0.9333333373069764,0.3327309787273407,30,2026-04-19 15:23:58,34.0,0.13461764705882356,0.2737999999999997,420.52941176470586,31.0,0.8999999761581421,0.2740689218044281,30,2026-04-19 15:23:58,32.0,0.1534375,0.2818499999999999,439.65625,29.0,2.0,0.0,0.0,3633.0,1.0,0.219,0.219,3530.0
attempt:26:round:7,26,7,2026-04-19 15:24:48,0.85,0.471989,0.290159,0.291711,0.556385,0.44603,0.8999999761581421,0.4512186050415039,30,2026-04-19 15:24:48,33.0,0.14290909090909093,0.2799999999999998,429.27272727272725,30.0,0.800000011920929,0.492759108543396,30,2026-04-19 15:24:48,33.0,0.14075757575757575,0.30019999999999974,428.7878787878788,30.0,2.0,0.0,0.0,3628.5,1.0,0.171,0.171,3523.0
attempt:26:round:8,26,8,2026-04-19 15:25:38,0.833333,0.428277,0.287029,0.28484,0.546095,0.449807,0.800000011920929,0.4225383102893829,30,2026-04-19 15:25:38,33.0,0.13851515151515154,0.2877999999999998,429.6666666666667,30.0,0.8666666746139526,0.4340160489082336,30,2026-04-19 15:25:38,33.0,0.15748484848484848,0.29039999999999977,428.0,30.0,2.0,0.0,0.0,3654.0,1.0,0.226,0.226,3541.0
attempt:26:round:9,26,9,2026-04-19 15:26:28,0.85,0.362684,0.285886,0.277379,0.543296,0.455013,0.8999999761581421,0.347266674041748,30,2026-04-19 15:26:28,33.0,0.14312121212121215,0.2823999999999998,429.6666666666667,30.0,0.800000011920929,0.3781009018421173,30,2026-04-19 15:26:29,33.0,0.15706060606060607,0.2801999999999998,427.75757575757575,30.0,2.0,0.0,0.0,3640.0,1.0,0.234,0.234,3550.0
attempt:26:round:10,26,10,2026-04-19 15:27:18,0.833333,0.369357,0.288554,0.275489,0.542096,0.456819,0.8666666746139526,0.3261821866035461,30,2026-04-19 15:27:18,33.0,0.13760606060606062,0.2811999999999998,429.6666666666667,30.0,0.800000011920929,0.4125317335128784,30,2026-04-19 15:27:19,33.0,0.1448484848484849,0.2817999999999997,426.8181818181818,30.0,2.0,0.0,0.0,3642.5,1.0,0.174,0.174,3533.0
attempt:26:round:11,26,11,2026-04-19 15:28:09,0.883333,0.290704,0.290031,0.277244,0.540828,0.455745,0.8666666746139526,0.3255743086338043,30,2026-04-19 15:28:08,32.0,0.14068750000000002,0.2786999999999999,439.125,29.0,0.8999999761581421,0.2558338344097137,30,2026-04-19 15:28:08,34.0,0.15235294117647058,0.2717999999999997,419.0,31.0,2.0,0.0,0.0,3647.0,1.0,0.224,0.224,3536.0
attempt:26:round:12,26,12,2026-04-19 15:28:58,0.816667,0.434558,0.29051,0.278623,0.53784,0.456732,0.7666666507720947,0.5770820379257202,30,2026-04-19 15:28:58,34.0,0.1246176470588235,0.2801999999999996,420.11764705882354,31.0,0.8666666746139526,0.2920345067977905,30,2026-04-19 15:28:58,32.0,0.14459375,0.2932999999999999,438.4375,29.0,2.0,0.0,0.0,3639.5,1.0,0.186,0.186,3535.0
attempt:26:round:13,26,13,2026-04-19 15:29:48,0.916667,0.172313,0.287966,0.275924,0.532309,0.460282,0.8999999761581421,0.1917694360017776,30,2026-04-19 15:29:48,33.0,0.1464242424242424,0.28879999999999983,429.8484848484849,30.0,0.9333333373069764,0.1528559327125549,30,2026-04-19 15:29:48,33.0,0.13518181818181815,0.28179999999999983,429.3333333333333,30.0,2.0,0.0,0.0,3650.0,1.0,0.223,0.223,3546.0
attempt:26:round:14,26,14,2026-04-19 15:30:39,0.916667,0.171206,0.288209,0.27701,0.529432,0.462487,0.8666666746139526,0.247550755739212,30,2026-04-19 15:30:39,33.0,0.12842424242424244,0.2809999999999998,428.030303030303,30.0,0.9666666388511658,0.0948609411716461,30,2026-04-19 15:30:39,33.0,0.12845454545454546,0.2727999999999998,432.42424242424244,30.0,2.0,0.0,0.0,3646.0,1.0,0.222,0.222,3533.0
attempt:26:round:15,26,15,2026-04-19 15:31:28,0.866667,0.374654,0.28828,0.275674,0.528411,0.464434,0.8999999761581421,0.356250137090683,30,2026-04-19 15:31:28,33.0,0.1378181818181818,0.3149999999999999,429.030303030303,30.0,0.8333333134651184,0.3930582702159881,30,2026-04-19 15:31:28,33.0,0.1423939393939394,0.28639999999999977,428.0,30.0,2.0,0.0,0.0,3647.5,1.0,0.207,0.207,3526.0
attempt:26:round:16,26,16,2026-04-19 15:32:18,0.95,0.168555,0.28715,0.275307,0.528888,0.463423,0.8999999761581421,0.2941484749317169,30,2026-04-19 15:32:18,33.0,0.14033333333333334,0.2991999999999998,429.3939393939394,30.0,1.0,0.042961087077856,30,2026-04-19 15:32:18,33.0,0.1452121212121212,0.2787999999999998,428.969696969697,30.0,2.0,0.0,0.0,3640.5,1.0,0.227,0.227,3546.0
attempt:26:round:17,26,17,2026-04-19 15:33:09,0.916667,0.192884,0.288627,0.273924,0.533576,0.465087,0.8999999761581421,0.2730675041675567,30,2026-04-19 15:33:08,33.0,0.13878787878787882,0.28819999999999985,429.3333333333333,30.0,0.9333333373069764,0.1127006560564041,30,2026-04-19 15:33:09,33.0,0.1636969696969697,0.2797999999999998,429.3939393939394,30.0,2.0,0.0,0.0,3644.0,1.0,0.18,0.18,3538.0
attempt:26:round:18,26,18,2026-04-19 15:33:59,0.95,0.182601,0.290971,0.275415,0.539515,0.46993,0.9333333373069764,0.1698959320783615,30,2026-04-19 15:33:59,32.0,0.13828125000000002,0.32839999999999997,440.25,29.0,0.9666666388511658,0.1953054815530777,30,2026-04-19 15:33:58,34.0,0.158,0.29294999999999977,421.5882352941176,31.0,2.0,0.0,0.0,3642.0,1.0,0.225,0.225,3535.0
attempt:26:round:19,26,19,2026-04-19 15:34:48,0.9,0.293083,0.288934,0.269958,0.537869,0.470677,0.8999999761581421,0.3763254582881927,30,2026-04-19 15:34:49,33.0,0.347969696969697,0.4017999999999997,426.8484848484849,30.0,0.8999999761581421,0.2098397314548492,30,2026-04-19 15:34:48,33.0,0.1586969696969697,0.2811999999999998,429.93939393939394,30.0,2.0,0.0,0.0,3651.0,1.0,0.187,0.187,3537.0
attempt:26:round:20,26,20,2026-04-19 15:35:38,0.933333,0.139039,0.286811,0.267901,0.539345,0.464875,0.8999999761581421,0.2178910672664642,30,2026-04-19 15:35:38,34.0,0.12108823529411765,0.29689999999999955,419.61764705882354,31.0,0.9666666388511658,0.0601866096258163,30,2026-04-19 15:35:39,32.0,0.14653125,0.2827499999999999,438.03125,29.0,2.0,0.0,0.0,3647.0,1.0,0.172,0.172,3535.0
attempt:27:round:1,27,1,2026-04-19 15:38:15,0.683333,0.630181,0.287673,0.290824,0.540697,0.410966,0.7333333492279053,0.650012195110321,30,2026-04-19 15:38:15,32.0,0.13546875,0.20229999999999992,332.78125,30.0,0.6333333253860474,0.6103499531745911,30,2026-04-19 15:38:15,36.0,0.14702777777777779,0.23525000000000001,309.75,34.0,2.0,0.0,0.0,3643.0,1.0,0.22,0.22,3522.0
attempt:27:round:2,27,2,2026-04-19 15:38:59,0.966667,0.089041,0.291268,0.29528,0.556032,0.428113,0.9333333373069764,0.1015645042061805,30,2026-04-19 15:38:59,33.0,0.12606060606060607,0.32399999999999984,430.8787878787879,30.0,1.0,0.0765174776315689,30,2026-04-19 15:38:59,30.0,0.15639999999999998,0.3145499999999996,461.26666666666665,27.0,2.0,0.0,0.0,3643.0,1.0,0.223,0.223,3545.0
attempt:27:round:3,27,3,2026-04-19 15:39:49,0.966667,0.095561,0.295254,0.304556,0.56517,0.444222,1.0,0.0344692803919315,30,2026-04-19 15:39:49,33.0,0.14381818181818184,0.3587999999999999,431.2121212121212,30.0,0.9333333373069764,0.1566520780324936,30,2026-04-19 15:39:49,33.0,0.14812121212121215,0.2779999999999998,430.8787878787879,30.0,2.0,0.0,0.0,3637.0,1.0,0.194,0.194,3537.0
attempt:27:round:4,27,4,2026-04-19 15:40:39,1.0,0.016891,0.297115,0.310308,0.570798,0.452084,1.0,0.0148513037711381,30,2026-04-19 15:40:39,33.0,0.14360606060606063,0.31179999999999974,431.030303030303,30.0,1.0,0.0189312640577554,30,2026-04-19 15:40:39,33.0,0.137969696969697,0.2823999999999998,428.90909090909093,30.0,2.0,0.0,0.0,3627.0,1.0,0.204,0.204,3525.0
attempt:27:round:5,27,5,2026-04-19 15:41:33,1.0,0.0184,0.298937,0.313519,0.575408,0.457117,1.0,0.0126074701547622,30,2026-04-19 15:41:33,33.0,0.15154545454545457,0.3711999999999999,428.8181818181818,30.0,1.0,0.0241934396326541,30,2026-04-19 15:41:29,35.0,0.1622857142857143,0.38039999999999974,410.9142857142857,32.0,2.0,0.0,0.0,3619.5,1.0,0.197,0.197,3521.0
attempt:27:round:6,27,6,2026-04-19 15:42:28,0.866667,0.318298,0.295839,0.305602,0.571455,0.448254,0.8333333134651184,0.4158031344413757,30,2026-04-19 15:42:28,33.0,0.14257575757575758,0.34179999999999977,426.72727272727275,30.0,0.8999999761581421,0.2207928150892257,30,2026-04-19 15:42:28,31.0,0.1842903225806452,0.377,447.8709677419355,28.0,2.0,0.0,0.0,3636.0,1.0,0.827,0.827,3534.0
attempt:27:round:7,27,7,2026-04-19 15:43:18,0.766667,0.515389,0.292638,0.296585,0.565454,0.446453,0.7333333492279053,0.4775247573852539,30,2026-04-19 15:43:18,33.0,0.147030303030303,0.31439999999999974,428.7878787878788,30.0,0.800000011920929,0.5532532930374146,30,2026-04-19 15:43:18,32.0,0.15221874999999999,0.3223499999999999,436.59375,29.0,2.0,0.0,0.0,3642.0,1.0,0.145,0.145,3542.0
attempt:27:round:8,27,8,2026-04-19 15:44:08,0.8,0.319617,0.28948,0.285607,0.543354,0.449128,0.8333333134651184,0.2624834477901459,30,2026-04-19 15:44:09,33.0,0.145030303030303,0.29759999999999986,429.6060606060606,30.0,0.7666666507720947,0.3767512738704681,30,2026-04-19 15:44:08,34.0,0.15694117647058825,0.29249999999999965,418.5,31.0,2.0,0.0,0.0,3645.5,1.0,0.185,0.185,3535.0
attempt:27:round:9,27,9,2026-04-19 15:44:58,0.783333,0.423149,0.287674,0.281729,0.538023,0.450426,0.699999988079071,0.503560483455658,30,2026-04-19 15:44:58,33.0,0.1445151515151515,0.29859999999999987,427.3939393939394,30.0,0.8666666746139526,0.3427375257015228,30,2026-04-19 15:44:58,32.0,0.166625,0.3287999999999999,439.34375,29.0,2.0,0.0,0.0,3634.5,1.0,0.251,0.251,3551.0
attempt:27:round:10,27,10,2026-04-19 15:45:48,0.9,0.26049,0.287377,0.284795,0.53421,0.452426,0.9666666388511658,0.2010529935359954,30,2026-04-19 15:45:48,33.0,0.14124242424242422,0.3303999999999997,430.8484848484849,30.0,0.8333333134651184,0.3199272453784942,30,2026-04-19 15:45:49,33.0,0.1402121212121212,0.33239999999999986,428.8787878787879,30.0,2.0,0.0,0.0,3651.0,1.0,0.166,0.166,3540.0
attempt:27:round:11,27,11,2026-04-19 15:46:38,0.9,0.272431,0.288829,0.289779,0.535455,0.458211,0.9333333373069764,0.2499269545078277,30,2026-04-19 15:46:38,33.0,0.13106060606060607,0.29759999999999986,430.75757575757575,30.0,0.8666666746139526,0.2949348390102386,30,2026-04-19 15:46:38,33.0,0.1566666666666667,0.2837999999999998,428.72727272727275,30.0,2.0,0.0,0.0,3648.0,1.0,0.19,0.19,3544.0
attempt:27:round:12,27,12,2026-04-19 15:47:28,0.833333,0.318351,0.288844,0.289988,0.532432,0.464309,0.8999999761581421,0.2364537566900253,30,2026-04-19 15:47:28,33.0,0.13599999999999998,0.32299999999999984,428.7878787878788,30.0,0.7666666507720947,0.4002487957477569,30,2026-04-19 15:47:28,34.0,0.15029411764705883,0.2836999999999997,419.8529411764706,31.0,2.0,0.0,0.0,3635.5,1.0,0.262,0.262,3546.0
attempt:27:round:13,27,13,2026-04-19 15:48:18,0.9,0.259849,0.288782,0.285434,0.530693,0.468659,1.0,0.1018395945429802,30,2026-04-19 15:48:18,33.0,0.1305757575757576,0.2951999999999998,430.45454545454544,30.0,0.800000011920929,0.4178581833839416,30,2026-04-19 15:48:19,32.0,0.15281250000000002,0.2963999999999999,439.4375,29.0,2.0,0.0,0.0,3645.5,1.0,0.191,0.191,3530.0
attempt:27:round:14,27,14,2026-04-19 15:49:08,0.933333,0.169007,0.288523,0.287637,0.527465,0.475845,0.9666666388511658,0.1357665508985519,30,2026-04-19 15:49:08,33.0,0.15490909090909089,0.2793999999999998,430.030303030303,30.0,0.8999999761581421,0.2022469639778137,30,2026-04-19 15:49:09,33.0,0.17303030303030303,0.41879999999999984,428.3333333333333,30.0,2.0,0.0,0.0,3646.5,1.0,0.245,0.245,3535.0
attempt:27:round:15,27,15,2026-04-19 15:49:58,0.95,0.129434,0.288747,0.294346,0.524197,0.482224,1.0,0.0337261147797107,30,2026-04-19 15:49:58,33.0,0.15303030303030302,0.29919999999999985,430.969696969697,30.0,0.8999999761581421,0.2251419425010681,30,2026-04-19 15:49:59,33.0,0.16990909090909093,0.2845999999999998,429.8787878787879,30.0,2.0,0.0,0.0,3635.5,1.0,0.2,0.2,3529.0
