attempt_id,global_round,accuracy_gateway_A,accuracy_gateway_B,loss_gateway_A,loss_gateway_B,timestamp_dt_gateway_A,timestamp_dt_gateway_B,accuracy_skew_abs,loss_skew_abs,gateway_train_skew_sec,global_accuracy,global_loss
5,10,0.8999999761581421,1.0,0.1957876682281494,0.001679005799815,2026-04-22 17:30:12,2026-04-22 17:30:00,0.10000002384185791,0.19410866242833438,12.0,0.95,0.098733
5,11,0.9666666388511658,1.0,0.1027899235486984,0.0016529685817658,2026-04-22 17:31:11,2026-04-22 17:31:01,0.03333336114883423,0.10113695496693259,10.0,0.983333,0.052221
5,12,0.9333333373069764,1.0,0.2086030095815658,0.0009923182660713,2026-04-22 17:32:09,2026-04-22 17:32:00,0.06666666269302357,0.2076106913154945,9.0,0.966667,0.104798
5,13,0.8666666746139526,1.0,0.2186983972787857,0.0007867809617891,2026-04-22 17:33:10,2026-04-22 17:33:00,0.13333332538604736,0.2179116163169966,10.0,0.933333,0.109743
5,14,0.9333333373069764,1.0,0.1515277922153473,0.0007154181366786,2026-04-22 17:34:09,2026-04-22 17:33:59,0.06666666269302357,0.15081237407866868,10.0,0.966667,0.076122
5,15,0.8999999761581421,1.0,0.1664703488349914,0.0005436800420284,2026-04-22 17:35:07,2026-04-22 17:34:59,0.10000002384185791,0.165926668792963,8.0,0.95,0.083507
5,16,0.9666666388511658,1.0,0.1377809941768646,0.0006963494815863,2026-04-22 17:36:05,2026-04-22 17:36:00,0.03333336114883423,0.13708464469527828,5.0,0.983333,0.069239
5,17,0.9333333373069764,1.0,0.1388199478387832,0.0006508930819109,2026-04-22 17:37:04,2026-04-22 17:36:59,0.06666666269302357,0.1381690547568723,5.0,0.966667,0.069735
5,18,1.0,1.0,0.055090669542551,0.0005236934521235,2026-04-22 17:38:03,2026-04-22 17:37:57,0.0,0.0545669760904275,6.0,1.0,0.027807
5,19,1.0,1.0,0.0328894555568695,0.0007230136543512,2026-04-22 17:39:01,2026-04-22 17:38:56,0.0,0.0321664419025183,5.0,1.0,0.016806
5,20,1.0,1.0,0.0490677766501903,0.0003860619617626,2026-04-22 17:39:59,2026-04-22 17:39:54,0.0,0.0486817146884277,5.0,1.0,0.024727
