trace_id,attempt_id,global_round,global_timestamp,global_accuracy,global_loss,w3_mag,w4_normal,w4_brute,w4_scan,gateway_A_local_accuracy,gateway_A_local_loss,gateway_A_local_num_samples,gateway_A_local_timestamp,gateway_A_gateway_events,gateway_A_gateway_decrypt_avg_ms,gateway_A_gateway_decrypt_p95_ms,gateway_A_gateway_avg_overhead_bytes,gateway_A_gateway_samples_seen,gateway_A_fog_accuracy,gateway_A_fog_loss,gateway_A_fog_num_samples,gateway_A_fog_peer_count,gateway_A_fog_timestamp,gateway_B_local_accuracy,gateway_B_local_loss,gateway_B_local_num_samples,gateway_B_local_timestamp,gateway_B_gateway_events,gateway_B_gateway_decrypt_avg_ms,gateway_B_gateway_decrypt_p95_ms,gateway_B_gateway_avg_overhead_bytes,gateway_B_gateway_samples_seen,server_rpi_pc_events,server_rpi_pc_avg_ms,server_rpi_pc_p95_ms,server_rpi_pc_avg_overhead_bytes,server_pc_rpi_events,server_pc_rpi_avg_ms,server_pc_rpi_p95_ms,server_pc_rpi_avg_overhead_bytes
attempt:7:round:2,7,2,2026-04-22 16:23:38,0.866667,0.615341,0.185921,0.28698,0.391614,0.170238,0.8999999761581421,0.6312021613121033,30,2026-04-22 16:23:38,32.0,8.802375,36.045300000000005,300.5625,27.0,0.8666666448116302,0.6153407990932465,60,2.0,2026-04-22 16:23:38,0.8333333134651184,0.5994794368743896,30,2026-04-22 16:23:38,30.0,5.3713999999999995,36.72234999999999,231.13333333333333,27.0,1.0,10.738,10.738,1331.0,1.0,12.328,12.328,1277.0
attempt:7:round:3,7,3,2026-04-22 16:24:37,0.8,0.508413,0.201546,0.329863,0.457546,0.164853,0.9333333373069764,0.365104079246521,30,2026-04-22 16:24:37,35.0,9.079142857142857,38.78779999999999,284.2857142857143,30.0,0.800000011920929,0.5084129571914673,60,2.0,2026-04-22 16:24:37,0.6666666865348816,0.6517218351364136,30,2026-04-22 16:24:37,33.0,5.475696969696969,38.2428,223.5151515151515,30.0,1.0,10.622,10.622,1331.0,1.0,11.346,11.346,1276.0
attempt:7:round:4,7,4,2026-04-22 16:25:35,0.8,0.532685,0.207462,0.332045,0.494055,0.183166,0.7333333492279053,0.5212261080741882,30,2026-04-22 16:25:35,35.0,7.489314285714286,35.7142,282.85714285714283,30.0,0.800000011920929,0.5326851904392242,60,2.0,2026-04-22 16:25:35,0.8666666746139526,0.5441442728042603,30,2026-04-22 16:25:35,33.0,5.3316060606060605,35.3124,223.1818181818182,30.0,1.0,12.687,12.687,1335.0,1.0,11.597,11.597,1280.0
attempt:7:round:5,7,5,2026-04-22 16:26:34,0.866667,0.474147,0.214369,0.342338,0.527574,0.219062,0.8666666746139526,0.4716264307498932,30,2026-04-22 16:26:34,35.0,7.024057142857143,35.799299999999995,283.3142857142857,30.0,0.8666666746139526,0.4741473346948623,60,2.0,2026-04-22 16:26:34,0.8666666746139526,0.4766682386398315,30,2026-04-22 16:26:34,33.0,6.030969696969697,33.776199999999996,221.54545454545453,30.0,1.0,11.946,11.946,1332.0,1.0,10.562,10.562,1275.0
attempt:7:round:6,7,6,2026-04-22 16:27:33,0.866667,0.361383,0.226204,0.374613,0.561509,0.233289,0.8333333134651184,0.3563332855701446,30,2026-04-22 16:27:33,34.0,6.9842941176470585,34.96835,288.11764705882354,29.0,0.8666666448116302,0.3613828867673874,60,2.0,2026-04-22 16:27:33,0.8999999761581421,0.3664324879646301,30,2026-04-22 16:27:33,33.0,6.421454545454545,34.05239999999999,220.6969696969697,30.0,1.0,11.609,11.609,1331.0,1.0,11.916,11.916,1273.0
attempt:7:round:7,7,7,2026-04-22 16:28:31,0.966667,0.271493,0.235076,0.400766,0.586683,0.264253,0.9666666388511658,0.2620229423046112,30,2026-04-22 16:28:32,35.0,7.478857142857143,35.2905,283.2,30.0,0.9666666388511658,0.2714931964874267,60,2.0,2026-04-22 16:28:32,0.9666666388511658,0.2809634506702423,30,2026-04-22 16:28:31,33.0,6.5772424242424234,34.669,221.12121212121212,30.0,1.0,10.658,10.658,1331.0,1.0,14.806,14.806,1274.0
attempt:7:round:8,7,8,2026-04-22 16:29:29,0.916667,0.268619,0.245328,0.432696,0.603383,0.293861,0.9333333373069764,0.2233059406280517,30,2026-04-22 16:29:30,36.0,6.623833333333334,33.767250000000004,276.77777777777777,31.0,0.9166666567325592,0.2686189264059067,60,2.0,2026-04-22 16:29:30,0.8999999761581421,0.3139319121837616,30,2026-04-22 16:29:30,33.0,6.417848484848485,33.6194,221.87878787878788,30.0,1.0,21.81,21.81,1327.0,1.0,21.434,21.434,1273.0
attempt:7:round:9,7,9,2026-04-22 16:30:29,0.933333,0.168416,0.252449,0.453092,0.615407,0.323437,1.0,0.0726215317845344,30,2026-04-22 16:30:28,35.0,7.302857142857143,33.863,281.45714285714286,30.0,0.9333333373069764,0.1684159524738788,60,2.0,2026-04-22 16:30:28,0.8666666746139526,0.2642103731632232,30,2026-04-22 16:30:28,33.0,6.363333333333333,33.2236,221.33333333333334,30.0,1.0,10.925,10.925,1324.0,1.0,15.191,15.191,1267.0
attempt:7:round:10,7,10,2026-04-22 16:31:27,0.95,0.1932,0.262034,0.480338,0.624776,0.340361,1.0,0.1109479591250419,30,2026-04-22 16:31:27,35.0,7.260599999999999,36.415,283.34285714285716,30.0,0.949999988079071,0.1932003162801265,60,2.0,2026-04-22 16:31:28,0.8999999761581421,0.2754526734352112,30,2026-04-22 16:31:28,33.0,5.6575151515151525,32.5588,221.9090909090909,30.0,1.0,13.962,13.962,1330.0,1.0,14.143,14.143,1275.0
attempt:7:round:11,7,11,2026-04-22 16:32:27,0.966667,0.175207,0.268224,0.494714,0.634742,0.357299,0.9666666388511658,0.1479078829288482,30,2026-04-22 16:32:26,35.0,7.878799999999999,35.2232,282.1714285714286,30.0,0.9666666388511658,0.1752068474888801,60,2.0,2026-04-22 16:32:26,0.9666666388511658,0.202505812048912,30,2026-04-22 16:32:26,33.0,6.013848484848485,33.649,222.15151515151516,30.0,1.0,11.276,11.276,1323.0,1.0,16.641,16.641,1266.0
attempt:7:round:12,7,12,2026-04-22 16:33:25,0.95,0.162837,0.273609,0.508402,0.644159,0.368059,1.0,0.0650764852762222,30,2026-04-22 16:33:25,34.0,7.932499999999999,35.829499999999996,288.4117647058824,29.0,0.949999988079071,0.1628374680876732,60,2.0,2026-04-22 16:33:25,0.8999999761581421,0.2605984508991241,30,2026-04-22 16:33:25,33.0,7.065909090909091,32.086999999999996,221.24242424242425,30.0,1.0,11.147,11.147,1327.0,1.0,10.531,10.531,1272.0
attempt:7:round:13,7,13,2026-04-22 16:34:24,1.0,0.077206,0.276585,0.51497,0.650389,0.378149,1.0,0.0415520444512367,30,2026-04-22 16:34:24,36.0,7.438277777777778,34.9455,278.25,31.0,1.0,0.0772059708833694,60,2.0,2026-04-22 16:34:24,1.0,0.1128598973155021,30,2026-04-22 16:34:24,33.0,5.877121212121213,31.752399999999998,221.45454545454547,30.0,1.0,15.544,15.544,1315.0,1.0,10.635,10.635,1267.0
attempt:7:round:14,7,14,2026-04-22 16:35:22,0.95,0.162631,0.28288,0.530064,0.654314,0.389908,0.9666666388511658,0.1556182205677032,30,2026-04-22 16:35:22,35.0,7.609599999999999,36.9199,282.74285714285713,30.0,0.949999988079071,0.1626313328742981,60,2.0,2026-04-22 16:35:23,0.9333333373069764,0.1696444451808929,30,2026-04-22 16:35:23,33.0,6.177424242424243,32.1472,222.12121212121212,30.0,1.0,13.774,13.774,1322.0,1.0,13.136,13.136,1267.0
attempt:7:round:15,7,15,2026-04-22 16:36:21,0.883333,0.285904,0.284524,0.534287,0.653202,0.397806,1.0,0.0682657435536384,30,2026-04-22 16:36:21,35.0,7.484057142857143,34.6312,282.48571428571427,30.0,0.8833333253860474,0.2859037257730961,60,2.0,2026-04-22 16:36:21,0.7666666507720947,0.5035417079925537,30,2026-04-22 16:36:21,33.0,6.022666666666666,33.2016,221.75757575757575,30.0,1.0,12.982,12.982,1324.0,1.0,11.171,11.171,1270.0
attempt:7:round:16,7,16,2026-04-22 16:37:19,0.9,0.157886,0.288239,0.542088,0.655882,0.405644,0.8666666746139526,0.1852273941040039,30,2026-04-22 16:37:19,35.0,7.687342857142857,33.947399999999995,282.62857142857143,30.0,0.9000000059604645,0.1578859016299247,60,2.0,2026-04-22 16:37:19,0.9333333373069764,0.1305444091558456,30,2026-04-22 16:37:19,33.0,6.7517272727272735,34.270599999999995,222.0909090909091,30.0,1.0,21.796,21.796,1324.0,1.0,10.739,10.739,1267.0
attempt:7:round:17,7,17,2026-04-22 16:38:17,0.983333,0.074558,0.290526,0.546679,0.659234,0.412031,1.0,0.0171346757560968,30,2026-04-22 16:38:18,35.0,7.651428571428572,35.4648,282.4,30.0,0.9833333194255828,0.0745580764487385,60,2.0,2026-04-22 16:38:18,0.9666666388511658,0.1319814771413803,30,2026-04-22 16:38:18,33.0,6.798636363636364,35.044200000000004,221.36363636363637,30.0,1.0,10.499,10.499,1326.0,1.0,11.427,11.427,1269.0
attempt:7:round:18,7,18,2026-04-22 16:39:16,0.966667,0.09389,0.293903,0.554354,0.663414,0.418475,0.9333333373069764,0.1078143194317817,30,2026-04-22 16:39:16,35.0,7.415600000000001,34.9216,281.9428571428571,30.0,0.9666666686534882,0.0938895642757415,60,2.0,2026-04-22 16:39:16,1.0,0.0799648091197013,30,2026-04-22 16:39:16,33.0,6.861727272727273,35.246399999999994,221.75757575757575,30.0,1.0,17.922,17.922,1324.0,1.0,21.117,21.117,1271.0
attempt:7:round:19,7,19,2026-04-22 16:40:15,0.983333,0.053251,0.296566,0.559067,0.666977,0.424431,0.9666666388511658,0.0633999034762382,30,2026-04-22 16:40:14,35.0,7.853285714285715,35.65859999999999,282.77142857142854,30.0,0.9833333194255828,0.0532511863857507,60,2.0,2026-04-22 16:40:15,1.0,0.0431024692952632,30,2026-04-22 16:40:15,33.0,6.2743636363636375,35.0744,220.78787878787878,30.0,1.0,12.384,12.384,1322.0,1.0,11.036,11.036,1265.0
attempt:7:round:20,7,20,2026-04-22 16:41:14,1.0,0.03105,0.299021,0.565312,0.670005,0.431728,1.0,0.0342730470001697,30,2026-04-22 16:41:13,35.0,7.779314285714286,35.462999999999994,282.48571428571427,30.0,1.0,0.0310499500483274,60,2.0,2026-04-22 16:41:14,1.0,0.0278268530964851,30,2026-04-22 16:41:14,33.0,6.393090909090908,33.00619999999999,222.75757575757575,30.0,1.0,12.233,12.233,1323.0,1.0,10.304,10.304,1272.0
