variant,attempt_id,global_round,gateway_a,gateway_b,accuracy_gateway_A,accuracy_gateway_B,accuracy_skew_abs,loss_gateway_A,loss_gateway_B,loss_skew_abs,gateway_train_skew_sec,accuracy_gateway_fog_leader,accuracy_gateway_fog_peer,loss_gateway_fog_leader,loss_gateway_fog_peer,global_accuracy,global_loss
CNN_ASCON_NoFOG,8,15,gateway_A,gateway_B,0.8666666746139526,0.8666666746139526,0.0,0.2732318341732025,0.2854293882846832,0.012197554111480713,1.0,,,,,0.866667,0.279331
CNN_ASCON_NoFOG,8,16,gateway_A,gateway_B,0.9666666388511658,0.9333333373069764,0.03333330154418934,0.1525482982397079,0.1523662656545639,0.00018203258514398746,1.0,,,,,0.95,0.152457
CNN_ASCON_NoFOG,8,17,gateway_A,gateway_B,0.9333333373069764,1.0,0.06666666269302357,0.1970556676387787,0.0858392417430877,0.11121642589569099,0.0,,,,,0.966667,0.141447
CNN_ASCON_NoFOG,8,18,gateway_A,gateway_B,0.8666666746139526,0.9333333373069764,0.06666666269302379,0.3265153765678406,0.1256746649742126,0.20084071159362799,0.0,,,,,0.9,0.226095
CNN_ASCON_NoFOG,8,19,gateway_A,gateway_B,0.8999999761581421,0.9666666388511658,0.06666666269302368,0.2117450684309005,0.149914413690567,0.0618306547403335,3.0,,,,,0.933333,0.18083
CNN_ASCON_NoFOG,8,20,gateway_A,gateway_B,0.9333333373069764,0.9333333373069764,0.0,0.1423390507698059,0.152732104063034,0.010393053293228094,5.0,,,,,0.933333,0.147536
CNN_PLAIN_FOG,2,1,gateway_fog_leader,gateway_fog_peer,,,0.0,,,0.1294630765914917,2.0,1.0,1.0,0.781461775302887,0.6519986987113953,1.0,0.71673
CNN_PLAIN_FOG,2,2,gateway_fog_leader,gateway_fog_peer,,,0.0,,,0.06869497895240789,1.0,1.0,1.0,0.3802262544631958,0.3115312755107879,1.0,0.345879
CNN_PLAIN_FOG,2,3,gateway_fog_leader,gateway_fog_peer,,,0.0,,,0.026722256094217293,1.0,1.0,1.0,0.0695655271410942,0.0428432710468769,1.0,0.056204
CNN_PLAIN_FOG,2,4,gateway_fog_leader,gateway_fog_peer,,,0.09999996423721313,,,0.31787025928497314,2.0,0.8999999761581421,0.800000011920929,0.3318021893501282,0.6496724486351013,0.85,0.490737
CNN_PLAIN_FOG,2,5,gateway_fog_leader,gateway_fog_peer,,,0.09999996423721313,,,0.21943128108978277,3.0,0.7333333492279053,0.8333333134651184,0.707442581653595,0.4880113005638122,0.783333,0.597727
CNN_PLAIN_FOG,2,6,gateway_fog_leader,gateway_fog_peer,,,0.06666666269302379,,,0.1401907503604889,3.0,0.8666666746139526,0.9333333373069764,0.4229087233543396,0.2827179729938507,0.9,0.352813
CNN_PLAIN_FOG,2,7,gateway_fog_leader,gateway_fog_peer,,,0.03333336114883434,,,0.11181007325649267,3.0,0.8999999761581421,0.9333333373069764,0.3580288887023926,0.2462188154458999,0.916667,0.302124
CNN_PLAIN_FOG,2,8,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418945,,,0.10181429982185364,3.0,0.8666666746139526,0.8999999761581421,0.4017738103866577,0.2999595105648041,0.883333,0.350867
CNN_PLAIN_FOG,2,9,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418945,,,0.09795811772346491,2.0,0.8666666746139526,0.8999999761581421,0.3819522857666015,0.2839941680431366,0.883333,0.332973
CNN_PLAIN_FOG,2,10,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418945,,,0.018187522888183594,3.0,0.8999999761581421,0.8666666746139526,0.3320585191249847,0.3502460420131683,0.883333,0.341152
CNN_PLAIN_FOG,2,11,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418945,,,0.09298500418663025,3.0,0.7333333492279053,0.7666666507720947,0.4645179212093353,0.3715329170227051,0.75,0.418025
CNN_PLAIN_FOG,2,12,gateway_fog_leader,gateway_fog_peer,,,0.0,,,0.0576601326465607,3.0,0.8999999761581421,0.8999999761581421,0.2569422423839569,0.1992821097373962,0.9,0.228112
CNN_PLAIN_FOG,2,13,gateway_fog_leader,gateway_fog_peer,,,0.0,,,0.0200816690921784,3.0,0.8666666746139526,0.8666666746139526,0.2781948447227478,0.2581131756305694,0.866667,0.268154
CNN_PLAIN_FOG,2,14,gateway_fog_leader,gateway_fog_peer,,,0.13333332538604736,,,0.1958095505833626,3.0,0.8666666746139526,1.0,0.2371499985456466,0.041340447962284,0.933333,0.139245
CNN_PLAIN_FOG,2,15,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418934,,,0.058251217007636996,3.0,0.9666666388511658,0.9333333373069764,0.1274578720331192,0.1857090890407562,0.95,0.156583
CNN_PLAIN_FOG,2,16,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418945,,,0.03787811100482941,3.0,0.8666666746139526,0.8999999761581421,0.163941815495491,0.2018199265003204,0.883333,0.182881
CNN_PLAIN_FOG,2,17,gateway_fog_leader,gateway_fog_peer,,,0.0,,,0.0030578672885894775,3.0,0.8999999761581421,0.8999999761581421,0.1379576474428177,0.1348997801542282,0.9,0.136429
CNN_PLAIN_FOG,2,18,gateway_fog_leader,gateway_fog_peer,,,0.1666666865348816,,,0.20507819950580597,3.0,0.8333333134651184,1.0,0.2972635328769684,0.0921853333711624,0.916667,0.194724
CNN_PLAIN_FOG,2,19,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418934,,,0.0286911278963089,3.0,0.9333333373069764,0.9666666388511658,0.130610242486,0.1593013703823089,0.95,0.144956
CNN_PLAIN_FOG,2,20,gateway_fog_leader,gateway_fog_peer,,,0.03333330154418934,,,0.058716438710689614,3.0,0.9666666388511658,0.9333333373069764,0.1081054583191871,0.1668218970298767,0.95,0.137464
CNN_PLAIN_FOG,4,1,gateway_fog_leader,gateway_fog_peer,,,0.2666666507720947,,,0.4133871495723725,4725.0,0.7333333492279053,1.0,0.6885637640953064,0.2751766145229339,1.0,0.577967
CNN_PLAIN_FOG,4,2,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.22534051537513738,4725.0,0.8999999761581421,1.0,0.5226702690124512,0.2973297536373138,1.0,0.334988
CNN_PLAIN_FOG,4,3,gateway_fog_leader,gateway_fog_peer,,,0.1666666865348816,,,0.46813403069973,4725.0,0.8333333134651184,1.0,0.5019994378089905,0.0338654071092605,1.0,0.049561
CNN_PLAIN_FOG,4,4,gateway_fog_leader,gateway_fog_peer,,,0.06666666269302357,,,0.2108008163049817,4731.0,0.9333333373069764,1.0,0.2230813950300216,0.0122805787250399,0.933333,0.175413
CNN_PLAIN_FOG,4,5,gateway_fog_leader,gateway_fog_peer,,,0.3333333134651184,,,0.7058779639191927,4731.0,0.6666666865348816,1.0,0.7126916646957397,0.0068137007765471,0.9,0.339156
CNN_PLAIN_FOG,4,6,gateway_fog_leader,gateway_fog_peer,,,0.13333332538604736,,,0.44270424637943506,4731.0,0.8666666746139526,1.0,0.4515547156333923,0.0088504692539572,0.916667,0.206295
CNN_PLAIN_FOG,4,7,gateway_fog_leader,gateway_fog_peer,,,0.13333332538604736,,,0.2911008819937706,4731.0,0.8666666746139526,1.0,0.2990766167640686,0.007975734770298,0.916667,0.231918
CNN_PLAIN_FOG,4,8,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.32566757826134557,4731.0,0.8999999761581421,1.0,0.3310696184635162,0.0054020402021706,0.916667,0.216054
CNN_PLAIN_FOG,4,9,gateway_fog_leader,gateway_fog_peer,,,0.1666666865348816,,,0.3851515222340823,4731.0,0.8333333134651184,1.0,0.3903998136520386,0.0052482914179563,0.916667,0.19496
CNN_PLAIN_FOG,4,10,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.28158679511398077,4731.0,0.8999999761581421,1.0,0.2860449254512787,0.0044581303372979,0.966667,0.163158
CNN_PLAIN_FOG,4,11,gateway_fog_leader,gateway_fog_peer,,,0.03333336114883423,,,0.2199430738110095,4731.0,0.9666666388511658,1.0,0.2234074473381042,0.0034643735270947,0.9,0.232163
CNN_PLAIN_FOG,4,12,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.2916501308791339,4731.0,0.8999999761581421,1.0,0.2948735654354095,0.0032234345562756,0.983333,0.102288
CNN_PLAIN_FOG,4,13,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.2620446376968176,4731.0,0.8999999761581421,1.0,0.264638751745224,0.0025941140484064,0.916667,0.202048
CNN_PLAIN_FOG,4,14,gateway_fog_leader,gateway_fog_peer,,,0.2666666507720947,,,0.596501304069534,4731.0,0.7333333492279053,1.0,0.5985613465309143,0.0020600424613803,0.9,0.193581
CNN_PLAIN_FOG,4,15,gateway_fog_leader,gateway_fog_peer,,,0.13333332538604736,,,0.272037505870685,4631.0,0.8666666746139526,1.0,0.2739087343215942,0.0018712284509092,0.916667,0.158631
CNN_PLAIN_FOG,4,16,gateway_fog_leader,gateway_fog_peer,,,0.06666666269302357,,,0.2220055093057453,4631.0,0.9333333373069764,1.0,0.2233112454414367,0.0013057361356914,0.9,0.171549
CNN_PLAIN_FOG,4,17,gateway_fog_leader,gateway_fog_peer,,,0.06666666269302357,,,0.2284559906693176,4631.0,0.9333333373069764,1.0,0.2297350913286209,0.0012791006593033,0.933333,0.162017
CNN_PLAIN_FOG,4,18,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.1693017474608496,4631.0,0.8999999761581421,1.0,0.1707275360822677,0.0014257886214181,0.916667,0.137833
CNN_PLAIN_FOG,4,19,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.1720325938658789,4631.0,0.8999999761581421,1.0,0.1730895191431045,0.0010569252772256,0.966667,0.099221
CNN_PLAIN_FOG,4,20,gateway_fog_leader,gateway_fog_peer,,,0.10000002384185791,,,0.17440597596578308,4631.0,0.8999999761581421,1.0,0.1754010170698166,0.0009950411040335,0.966667,0.070961
CNN_PLAIN_NoFOG,2,1,gateway_A,gateway_B,1.0,0.9666666388511658,0.03333336114883423,0.6904098391532898,0.6883507966995239,0.002059042453765869,1.0,,,,,0.983333,0.68938
CNN_PLAIN_NoFOG,2,2,gateway_A,gateway_B,1.0,1.0,0.0,0.5200147032737732,0.4263996183872223,0.0936150848865509,1.0,,,,,1.0,0.473207
CNN_PLAIN_NoFOG,2,3,gateway_A,gateway_B,1.0,1.0,0.0,0.1241621598601341,0.0876474156975746,0.036514744162559495,0.0,,,,,1.0,0.105905
CNN_PLAIN_NoFOG,2,4,gateway_A,gateway_B,0.8666666746139526,0.8333333134651184,0.03333336114883423,0.3941448330879211,0.4509939849376678,0.056849151849746704,2.0,,,,,0.85,0.422569
CNN_PLAIN_NoFOG,2,5,gateway_A,gateway_B,0.8999999761581421,0.8333333134651184,0.06666666269302368,0.2679246962070465,0.4383572936058044,0.17043259739875788,2.0,,,,,0.866667,0.353141
CNN_PLAIN_NoFOG,2,6,gateway_A,gateway_B,0.7333333492279053,0.8999999761581421,0.16666662693023682,0.5445531606674194,0.2882218062877655,0.25633135437965393,2.0,,,,,0.816667,0.416387
CNN_PLAIN_NoFOG,2,7,gateway_A,gateway_B,0.7666666507720947,0.8666666746139526,0.10000002384185791,0.5184623003005981,0.460273414850235,0.05818888545036316,2.0,,,,,0.816667,0.489368
CNN_PLAIN_NoFOG,2,8,gateway_A,gateway_B,0.8666666746139526,0.8666666746139526,0.0,0.3761945068836212,0.3306011855602264,0.04559332132339483,3.0,,,,,0.866667,0.353398
CNN_PLAIN_NoFOG,2,9,gateway_A,gateway_B,0.8666666746139526,0.9333333373069764,0.06666666269302379,0.3393295705318451,0.2376876920461654,0.10164187848567968,3.0,,,,,0.9,0.288509
CNN_PLAIN_NoFOG,2,10,gateway_A,gateway_B,0.9666666388511658,0.9666666388511658,0.0,0.111413650214672,0.1036215275526046,0.0077921226620673995,2.0,,,,,0.966667,0.107518
CNN_PLAIN_NoFOG,2,11,gateway_A,gateway_B,0.9333333373069764,0.9333333373069764,0.0,0.1293210238218307,0.2155547440052032,0.0862337201833725,2.0,,,,,0.933333,0.172438
CNN_PLAIN_NoFOG,2,12,gateway_A,gateway_B,0.9666666388511658,0.8999999761581421,0.06666666269302368,0.176859512925148,0.2495584487915039,0.0726989358663559,2.0,,,,,0.933333,0.213209
CNN_PLAIN_NoFOG,2,13,gateway_A,gateway_B,0.9666666388511658,1.0,0.03333336114883423,0.1723473370075225,0.061695322394371,0.1106520146131515,3.0,,,,,0.983333,0.117021
CNN_PLAIN_NoFOG,2,14,gateway_A,gateway_B,1.0,0.9333333373069764,0.06666666269302357,0.0617242902517318,0.1197813004255294,0.058057010173797594,2.0,,,,,0.966667,0.090753
CNN_PLAIN_NoFOG,2,15,gateway_A,gateway_B,0.8999999761581421,0.8999999761581421,0.0,0.2534540891647339,0.2479524910449981,0.005501598119735773,2.0,,,,,0.9,0.250703
CNN_PLAIN_NoFOG,2,16,gateway_A,gateway_B,0.9333333373069764,0.9333333373069764,0.0,0.2062226682901382,0.2023435682058334,0.003879100084304782,2.0,,,,,0.933333,0.204283
CNN_PLAIN_NoFOG,2,17,gateway_A,gateway_B,0.9666666388511658,0.9333333373069764,0.03333330154418934,0.1022339984774589,0.142097920179367,0.03986392170190811,3.0,,,,,0.95,0.122166
CNN_PLAIN_NoFOG,2,18,gateway_A,gateway_B,0.8999999761581421,0.9666666388511658,0.06666666269302368,0.2354615777730941,0.1675063073635101,0.06795527040958399,2.0,,,,,0.933333,0.201484
CNN_PLAIN_NoFOG,2,19,gateway_A,gateway_B,0.800000011920929,1.0,0.19999998807907104,0.7168005704879761,0.0457000285387039,0.6711005419492722,2.0,,,,,0.9,0.38125
CNN_PLAIN_NoFOG,2,20,gateway_A,gateway_B,0.9666666388511658,1.0,0.03333336114883423,0.1131224334239959,0.0091351829469203,0.1039872504770756,3.0,,,,,0.983333,0.061129
CNN_PLAIN_NoFOG,4,1,gateway_A,gateway_B,0.9666666388511658,1.0,0.03333336114883423,0.6796393990516663,0.4740205109119415,0.2056188881397248,0.0,,,,,0.983333,0.57683
CNN_PLAIN_NoFOG,6,1,gateway_A,gateway_B,0.7666666507720947,0.800000011920929,0.03333336114883423,0.8346434235572815,0.7042297720909119,0.13041365146636963,5.0,,,,,0.783333,0.769437
CNN_PLAIN_NoFOG,6,2,gateway_A,gateway_B,0.7333333492279053,0.7666666507720947,0.03333330154418945,0.7776771187782288,0.7107802033424377,0.06689691543579102,4.0,,,,,0.75,0.744229
CNN_PLAIN_NoFOG,6,3,gateway_A,gateway_B,0.7333333492279053,0.6333333253860474,0.10000002384185791,0.7132924199104309,0.7572230100631714,0.04393059015274048,4.0,,,,,0.683333,0.735258
CNN_PLAIN_NoFOG,6,4,gateway_A,gateway_B,0.7333333492279053,0.7666666507720947,0.03333330154418945,0.6741504669189453,0.5627645254135132,0.11138594150543213,4.0,,,,,0.75,0.618457
CNN_PLAIN_NoFOG,6,5,gateway_A,gateway_B,0.7666666507720947,0.800000011920929,0.03333336114883423,0.5561196804046631,0.5786905288696289,0.02257084846496582,4.0,,,,,0.783333,0.567405
CNN_PLAIN_NoFOG,6,6,gateway_A,gateway_B,0.800000011920929,0.8333333134651184,0.03333330154418945,0.5401718020439148,0.4438096582889557,0.0963621437549591,4.0,,,,,0.816667,0.491991
CNN_PLAIN_NoFOG,6,7,gateway_A,gateway_B,0.699999988079071,0.8333333134651184,0.13333332538604736,0.653520405292511,0.385472297668457,0.268048107624054,4.0,,,,,0.766667,0.519496
CNN_PLAIN_NoFOG,6,8,gateway_A,gateway_B,0.800000011920929,0.7666666507720947,0.03333336114883423,0.4794005155563354,0.5941392183303833,0.11473870277404791,4.0,,,,,0.783333,0.53677
CNN_PLAIN_NoFOG,6,9,gateway_A,gateway_B,0.800000011920929,0.7666666507720947,0.03333336114883423,0.4452694952487945,0.4474447965621948,0.002175301313400324,4.0,,,,,0.783333,0.446357
CNN_PLAIN_NoFOG,6,10,gateway_A,gateway_B,0.699999988079071,0.7333333492279053,0.03333336114883423,0.549312174320221,0.609650194644928,0.06033802032470703,4.0,,,,,0.716667,0.579481
CNN_PLAIN_NoFOG,6,11,gateway_A,gateway_B,0.8333333134651184,0.699999988079071,0.13333332538604736,0.4545332193374634,0.5535954833030701,0.09906226396560669,4.0,,,,,0.766667,0.504064
CNN_PLAIN_NoFOG,6,12,gateway_A,gateway_B,0.8333333134651184,0.800000011920929,0.03333330154418945,0.3781470358371734,0.4157515168190002,0.03760448098182678,4.0,,,,,0.816667,0.396949
CNN_PLAIN_NoFOG,6,13,gateway_A,gateway_B,0.8999999761581421,0.8333333134651184,0.06666666269302368,0.4301538467407226,0.2866860032081604,0.1434678435325622,4.0,,,,,0.866667,0.35842
CNN_PLAIN_NoFOG,6,14,gateway_A,gateway_B,0.9333333373069764,0.6666666865348816,0.26666665077209484,0.2672395706176758,0.5854595303535461,0.31821995973587036,4.0,,,,,0.8,0.42635
CNN_PLAIN_NoFOG,6,15,gateway_A,gateway_B,0.8999999761581421,0.8666666746139526,0.03333330154418945,0.2856718003749847,0.4024829864501953,0.11681118607521063,4.0,,,,,0.883333,0.344077
CNN_PLAIN_NoFOG,6,16,gateway_A,gateway_B,0.7666666507720947,0.800000011920929,0.03333336114883423,0.4140628278255462,0.391961932182312,0.022100895643234197,4.0,,,,,0.783333,0.403012
CNN_PLAIN_NoFOG,6,17,gateway_A,gateway_B,0.8333333134651184,0.8333333134651184,0.0,0.2915757298469543,0.4288459122180938,0.13727018237113953,4.0,,,,,0.833333,0.360211
CNN_PLAIN_NoFOG,6,18,gateway_A,gateway_B,0.8999999761581421,0.9666666388511658,0.06666666269302368,0.2145722657442093,0.1615123748779297,0.0530598908662796,4.0,,,,,0.933333,0.188042
CNN_PLAIN_NoFOG,6,19,gateway_A,gateway_B,0.9333333373069764,0.800000011920929,0.13333332538604747,0.2870392501354217,0.342317521572113,0.055278271436691284,4.0,,,,,0.866667,0.314678
CNN_PLAIN_NoFOG,6,20,gateway_A,gateway_B,0.800000011920929,0.8666666746139526,0.06666666269302368,0.3285533487796783,0.2999313473701477,0.028622001409530584,4.0,,,,,0.833333,0.314242
RN_ASCON_FOG,2,1,gateway_A,gateway_B,0.6666666865348816,0.6333333253860474,0.03333336114883423,1.159526824951172,0.9131479263305664,0.2463788986206057,1.0,,,,,0.65,1.036337
RN_ASCON_FOG,2,2,gateway_A,gateway_B,0.9666666388511658,0.9666666388511658,0.0,0.1416225433349609,0.1251385957002639,0.016483947634697016,0.0,,,,,0.966667,0.133381
RN_ASCON_FOG,2,3,gateway_A,gateway_B,1.0,1.0,0.0,0.0876889154314994,0.0529189817607402,0.0347699336707592,0.0,,,,,1.0,0.070304
RN_ASCON_FOG,2,4,gateway_A,gateway_B,1.0,1.0,0.0,0.0136063182726502,0.0108244372531771,0.0027818810194731,0.0,,,,,1.0,0.012215
RN_ASCON_FOG,2,5,gateway_A,gateway_B,1.0,1.0,0.0,0.0123705631121993,0.0267963483929634,0.0144257852807641,0.0,,,,,1.0,0.019583
RN_ASCON_FOG,2,6,gateway_A,gateway_B,0.6333333253860474,1.0,0.36666667461395264,0.7521737217903137,0.0206641275435686,0.7315095942467451,2.0,,,,,0.816667,0.386419
RN_ASCON_FOG,2,7,gateway_A,gateway_B,0.8999999761581421,1.0,0.10000002384185791,0.2675574123859405,0.0416639596223831,0.2258934527635574,0.0,,,,,0.95,0.154611
RN_ASCON_FOG,2,8,gateway_A,gateway_B,0.8333333134651184,1.0,0.1666666865348816,0.3683453798294067,0.0387671217322349,0.3295782580971718,0.0,,,,,0.916667,0.203556
RN_ASCON_FOG,2,9,gateway_A,gateway_B,0.7666666507720947,1.0,0.23333334922790527,0.4867379367351532,0.0206158589571714,0.4661220777779818,1.0,,,,,0.883333,0.253677
RN_ASCON_FOG,2,10,gateway_A,gateway_B,0.9333333373069764,1.0,0.06666666269302357,0.1426601260900497,0.0417368598282337,0.100923266261816,2.0,,,,,0.966667,0.092198
RN_ASCON_FOG,2,11,gateway_A,gateway_B,0.9333333373069764,1.0,0.06666666269302357,0.1993865370750427,0.0124807376414537,0.186905799433589,1.0,,,,,0.966667,0.105934
RN_ASCON_FOG,2,12,gateway_A,gateway_B,0.9333333373069764,1.0,0.06666666269302357,0.1530556678771972,0.0183549243956804,0.1347007434815168,0.0,,,,,0.966667,0.085705
RN_ASCON_FOG,2,13,gateway_A,gateway_B,0.800000011920929,1.0,0.19999998807907104,0.5475398898124695,0.014551592990756,0.5329882968217134,0.0,,,,,0.9,0.281046
RN_ASCON_FOG,2,14,gateway_A,gateway_B,0.8999999761581421,1.0,0.10000002384185791,0.3045567870140075,0.0120830545201897,0.2924737324938178,1.0,,,,,0.95,0.15832
RN_ASCON_FOG,2,15,gateway_A,gateway_B,0.8999999761581421,1.0,0.10000002384185791,0.1930546909570694,0.02726411819458,0.1657905727624894,1.0,,,,,0.95,0.110159
RN_ASCON_FOG,2,16,gateway_A,gateway_B,0.9666666388511658,1.0,0.03333336114883423,0.1044320613145828,0.0071103074587881,0.0973217538557947,1.0,,,,,0.983333,0.055771
RN_ASCON_FOG,2,17,gateway_A,gateway_B,0.8999999761581421,1.0,0.10000002384185791,0.2739077806472778,0.003089633770287,0.2708181468769908,0.0,,,,,0.95,0.138499
RN_ASCON_FOG,2,18,gateway_A,gateway_B,0.8333333134651184,1.0,0.1666666865348816,0.3551128804683685,0.0056811799295246,0.34943170053884387,2.0,,,,,0.916667,0.180397
RN_ASCON_FOG,2,19,gateway_A,gateway_B,0.8666666746139526,1.0,0.13333332538604736,0.6594200134277344,0.0062445197254419,0.6531754937022924,1.0,,,,,0.933333,0.332832
RN_ASCON_FOG,2,20,gateway_A,gateway_B,0.8333333134651184,1.0,0.1666666865348816,0.269422173500061,0.0063229398801922,0.26309923361986876,0.0,,,,,0.916667,0.137873
RN_ASCON_FOG,3,1,gateway_A,gateway_B,0.699999988079071,0.6333333253860474,0.06666666269302368,1.0635058879852295,0.8978769779205322,0.16562891006469727,1.0,,,,,0.666667,0.980691
RN_ASCON_FOG,3,2,gateway_A,gateway_B,0.9333333373069764,0.9333333373069764,0.0,0.2518606781959533,0.1727630794048309,0.07909759879112241,0.0,,,,,0.933333,0.212312
RN_ASCON_FOG,3,3,gateway_A,gateway_B,1.0,0.9666666388511658,0.03333336114883423,0.0255472585558891,0.1288571506738662,0.10330989211797709,1.0,,,,,0.983333,0.077202
RN_ASCON_FOG,3,4,gateway_A,gateway_B,1.0,1.0,0.0,0.0145115591585636,0.014516070485115,4.511326551399214e-06,1.0,,,,,1.0,0.014514
RN_ASCON_FOG,3,5,gateway_A,gateway_B,1.0,1.0,0.0,0.0126214744523167,0.0093838544562459,0.003237619996070801,2.0,,,,,1.0,0.011003
RN_ASCON_FOG,3,6,gateway_A,gateway_B,0.8999999761581421,0.800000011920929,0.09999996423721313,0.6630741953849792,0.8285817503929138,0.16550755500793457,2.0,,,,,0.85,0.745828
RN_ASCON_FOG,3,7,gateway_A,gateway_B,0.8333333134651184,0.8666666746139526,0.03333336114883423,0.2786481976509094,0.3199972808361053,0.04134908318519587,1.0,,,,,0.85,0.299323
RN_ASCON_FOG,3,8,gateway_A,gateway_B,0.8333333134651184,0.8999999761581421,0.06666666269302368,0.3630543649196625,0.3367748856544494,0.026279479265213068,0.0,,,,,0.866667,0.349915
RN_ASCON_FOG,3,9,gateway_A,gateway_B,0.800000011920929,0.8999999761581421,0.09999996423721313,0.4656539261341095,0.3308326005935669,0.1348213255405426,3.0,,,,,0.85,0.398243
RN_ASCON_FOG,3,10,gateway_A,gateway_B,0.8666666746139526,0.7333333492279053,0.13333332538604736,0.2835806012153625,0.5601838231086731,0.2766032218933106,1.0,,,,,0.8,0.421882
RN_ASCON_FOG,3,11,gateway_A,gateway_B,0.9666666388511658,0.800000011920929,0.16666662693023682,0.129149854183197,0.4073056578636169,0.2781558036804199,0.0,,,,,0.883333,0.268228
RN_ASCON_FOG,3,12,gateway_A,gateway_B,0.9333333373069764,0.9666666388511658,0.03333330154418934,0.1720428466796875,0.2833302915096283,0.1112874448299408,1.0,,,,,0.95,0.227687
RN_ASCON_FOG,3,13,gateway_A,gateway_B,0.9666666388511658,0.9333333373069764,0.03333330154418934,0.2157560288906097,0.3512415289878845,0.1354855000972748,1.0,,,,,0.95,0.283499
RN_ASCON_FOG,3,14,gateway_A,gateway_B,0.8999999761581421,0.8666666746139526,0.03333330154418945,0.3330365419387817,0.3797736465930938,0.046737104654312134,0.0,,,,,0.883333,0.356405
RN_ASCON_FOG,3,15,gateway_A,gateway_B,0.8999999761581421,0.8666666746139526,0.03333330154418945,0.2041867077350616,0.2585014402866363,0.05431473255157471,0.0,,,,,0.883333,0.231344
RN_ASCON_FOG,3,16,gateway_A,gateway_B,0.9666666388511658,1.0,0.03333336114883423,0.1154020726680755,0.0449254997074604,0.0704765729606151,1.0,,,,,0.983333,0.080164
RN_ASCON_FOG,3,17,gateway_A,gateway_B,1.0,0.9666666388511658,0.03333336114883423,0.0827267542481422,0.0595005415380001,0.0232262127101421,0.0,,,,,0.983333,0.071114
RN_ASCON_FOG,3,18,gateway_A,gateway_B,0.9666666388511658,0.9333333373069764,0.03333330154418934,0.1274462789297104,0.1277430057525634,0.0002967268228530051,1.0,,,,,0.95,0.127595
RN_ASCON_FOG,3,19,gateway_A,gateway_B,1.0,0.9666666388511658,0.03333336114883423,0.0576547980308532,0.0858122035861015,0.028157405555248302,0.0,,,,,0.983333,0.071734
RN_ASCON_FOG,3,20,gateway_A,gateway_B,1.0,1.0,0.0,0.0191180817782878,0.0658378452062606,0.046719763427972794,0.0,,,,,1.0,0.042478
RN_ASCON_FOG,4,1,gateway_A,gateway_B,0.8333333134651184,0.699999988079071,0.13333332538604736,0.4500676095485687,0.8040391206741333,0.3539715111255646,2.0,,,,,0.766667,0.627053
RN_ASCON_FOG,4,2,gateway_A,gateway_B,1.0,1.0,0.0,0.1434548795223236,0.072266861796379,0.0711880177259446,3.0,,,,,1.0,0.107861
RN_ASCON_FOG,4,3,gateway_A,gateway_B,1.0,1.0,0.0,0.034998420625925,0.0406257510185241,0.005627330392599099,0.0,,,,,1.0,0.037812
RN_ASCON_FOG,4,4,gateway_A,gateway_B,0.9666666388511658,1.0,0.03333336114883423,0.0514210686087608,0.0181640461087226,0.0332570225000382,0.0,,,,,0.983333,0.034793
RN_ASCON_FOG,4,5,gateway_A,gateway_B,1.0,1.0,0.0,0.0181795470416545,0.0134444618597626,0.004735085181891901,14.0,,,,,1.0,0.015812
RN_ASCON_FOG,4,6,gateway_A,gateway_B,0.7333333492279053,1.0,0.2666666507720947,0.6676241159439087,0.0072112823836505,0.6604128335602582,11.0,,,,,0.866667,0.337418
RN_ASCON_FOG,4,7,gateway_A,gateway_B,0.8333333134651184,1.0,0.1666666865348816,0.2859541475772857,0.0135571202263236,0.2723970273509621,10.0,,,,,0.916667,0.149756
RN_ASCON_FOG,4,8,gateway_A,gateway_B,0.8999999761581421,0.9666666388511658,0.06666666269302368,0.1844208687543869,0.0481688007712364,0.1362520679831505,10.0,,,,,0.933333,0.116295
RN_ASCON_FOG,4,9,gateway_A,gateway_B,0.800000011920929,1.0,0.19999998807907104,0.3881474137306213,0.0157145019620656,0.3724329117685557,10.0,,,,,0.9,0.201931
RN_ASCON_FOG,4,10,gateway_A,gateway_B,0.8666666746139526,1.0,0.13333332538604736,0.200413092970848,0.0082994224503636,0.1921136705204844,10.0,,,,,0.933333,0.104356
RN_ASCON_FOG,4,11,gateway_A,gateway_B,0.9333333373069764,1.0,0.06666666269302357,0.301443487405777,0.0136488256976008,0.2877946617081762,10.0,,,,,0.966667,0.157546
